id,url,anio,num,titulo,var1,var2,fuente_texto,pais_excluyente,url_pdf,url_xml
31,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/51938,2019,40,"Percepciones de satisfacción, apropiación y mantenimiento de los conjuntos habitacionales del Estado: el caso de la Villa General Bernales de la comuna de Puente Alto","The social housing policy in Chile, for decades has had users with negative neighborhood satisfaction and appropriation perceptions, added to neighborhoods that in their physical component have deteriorated over the years. This situation has brought different modifications to the housing policy since 2001. In this context, the aim was to explore the perceptions of satisfaction and forms of appropriation of users in their neighborhoods, by using a case of the current housing policy, and also to analyze the physical situation of the built environment. The case study is a previous local committee and currently a housing area called Villa General Bernales, whith people who lived in the Peñoncito slum in the Puente Alto district, and they moved to this new neighborhood in February 2016. The methodology includes qualitative methods, where a process of participant observation and a series of in-depth interviews were carried out. Some of the main results show a high level of satisfaction and neighborhood appropriation from the neighbors, and a neighborhood that has been maintained over time.",Apropiación barrial; manutención de conjuntos; participación; política habitacional; satisfacción,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/51938/56378,
32,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/52227,2019,40,"Participación ciudadana y movilidad sostenible: el caso del área metropolitana de Concepción, Chile","Urban growth places mobility as a multifactor problem and complex to solve. Among its less weighted aspects is the subjectivity of the phenomenon, specifically how people perceive their mobility and how participatory they can affect the definition of the city and transport planning. In this problematizing context emerges the study ""Formulation of a Sustainable Mobility Plan for the Metropolitan Area of Concepción"", applied in the Biobío Region, Chile, and based on a citizen participation approach. Among its most outstanding findings is the role of the emotions of individuals, specifically what refers to the fear and insecurity that condition their movement through the city, beyond the situation of transport and infrastructure that it has. The foregoing would invite to rethink the meaning of the current plans and policies of urban planning, in order to specify a sustainable model of mobility.",Área Metropolitana; movilidad sostenible; participación ciudadana,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/52227/56357,
33,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/52368,2019,41,Claves en la formación del discurso de Inclusividad en la Arquitectura Chilena: 1960 - 2016,"The concept of inclusive design has irrupted in the local discourse developed within the Chilean cultural context. It has gained presence in the field of education, the development of public policies and other more hierarchic legislative regulations. Regarding of architecture, a relative evolution on this matter has been observed in the incorporation of the Universal Accessibility Ordinance. However, it is yet unknown how inclusive design has been part of the discipline’s discourse and has therefore guided its practice in terms of design and construction. Hence, our research seeks to untangle the driving principles of the local architecture discourse and describe if there is compatibility with a canon of inclusive design, developed within the period between 1960 and 2016. Accordingly, our main source of data comes from the analysis of selected architecture journals and interviews to understand the concept’s state-of-the-art development. The results show a general absence of this concept in the local architecture discourse. However, we offer a series of reflections and criteria to overcome this situation, mainly regarding the need to develop a new epistemological stance in architecture that requires interdisciplinary approach.",Arquitectura chilena; ciudad chilena; inclusividad,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/52368/58766,
34,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/52652,2019,41,Urbanismo en la Universidad de Chile desde 1928: iniciativa e impronta de Alberto Schade,"The establishment by Schade of the first course of Urbanism at the School of Architecture of the University of Chile in 1928, whose program is unknown, motivated this approach to its possible contents and emphasis. The objective of this study is to support the current assumption about the contents of Schade’s course, as well as to support an extension of the hypothesis about them. It is argued that the formation of Schade in Chile in the first decade of the 20th century, added to the contributions of the Chilean pre-urbanists, would have allowed him to insert himself positively in the European environment between 1911 and 1914, realizing an improvement in architecture and the science of construction, and participating in the intellectual effervescence generated after the recent creation of the term “Urbanism” in England (1910), the «French Society of Urbanist Architects» (1911), and the first “Urbanism Course” in Vienna (1911) . To this experience, upon his return to Chile, progress was made in terms of urban legislation, the initiative to carry out an improvement in Urbanism teaching at the Postgraduate level, and the contributions to knowledge about infrastructures for hygiene in architecture and cities. Things that triggered the will of Schade to establish a course on Urban Planning at the Undergraduate level at the University of Chile. This research starts seeking the background in the formation of Schade in Chile, in the movement for the modernization of education in the country, and in the contributions of pre-urbanists, all of which would have influenced their interest Initial in urban problems; then the research is focused in the Parisian context of his stay in Europe, when, in addition, he met some of the most developed European cities, and certain social movements, and novel approaches for the benefit of urban quality of life. Finally, we tried to place Schade in the Chilean reality between 1914, when he returned to the country, and 1931, when he finished his teaching work. It concludes about the opportunity of the creation of the Schade course in 1928, and about the diversity of contents and emphasis that his teaching in Urban Planning may have had, beyond the background disseminated so far.",Alberto Schade; Haussmann; Hénard; Rodulfo Oyarzún; Santiago de Chile; Sitte; Stübben; urbanismo,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/52652/58765,
35,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/52862,2019,41,"Densidad urbana, forma y sociabilidad en la ciudad neoliberal: el caso del barrio Santa Isabel en Santiago de Chile","Since the 1990s, the Santa Isabel neighborhood in Santiago, Chile, has undergone a radical process of urban growth and densification which can be associated with the neoliberal turn that characterized public policies and urban growth since the 1980s. This global process of ""urban neoliberalism"" is characterized by the relevance that the private sector acquires in urban development of the cities, maximizing profitability over other considerations. The following article seeks to study the consequences of this type of neoliberal urban development in urban morphology on a neighborhood scale, as well as in the way in which the inhabitants relate to each other and with their territory. Through a multi-methodological approach, integrating census data, urban morphology indicators, survey results, field observations and in-depth interviews, it seeks to understand how this type of urban development that encourages the maximization of profits by private parties, affects the public dimension of urban space. It is identified that the characteristics of the built environment, added to its new sociodemographic composition, inhibit the use of the neighborhood, neighborhood sociability and the permanence of its inhabitants, contributing to generate a transitory neighborhood, which is transforming the own condition of the city.",Entorno construido; neoliberalismo urbano; sociabilidad barrial,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/52862/58767,
36,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/53926,2019,41,Procesos de reestructuración y verticalización en el centro de Concepción: Barrio Condell,"The building in height implies a new form of construction, land use and occupation type, constituting itself as urban analysis units that affect the urban fabric and the actors present in it. This research seeks to understand the morphological transformations caused by verticalization processes and the effects on the ways of inhabiting residents of the urban center of Concepción. Therefore, based on the case study of the Condell neighborhood, the use of residential land in height is analyzed by planimetric surveys and semi-structured interviews of residents according to the year of arrival in the neighborhood. The results show that the appearance of the building in height in the urban fabric implies a type of occupation and land use that substantially alters the urban landscape and the ways of living, placing everyday mobility as a key aspect. The research allows to open veins for specialized studies that contribute to the reorientation of planning and Territorial Planning Instruments (IPT) in intermediate cities.",Ciudad neoliberal; formas de habitar; reestructuración urbana; verticalización,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/53926/58768,
37,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/54281,2020,42,¿Gentrificación comercial en contexto de superdiversidad? La transformación del comercio local en el centro y pericentro de Santiago de Chile,"This research focuses on the material transformations of the local street shops in Santiago de Chile downtown and pericenter. Its focus is on the joint process of commercial gentrification and super-diversity, which can configure the specific geography of the transformation that gentrification is producing in Santiago. Two analytical tools are used: firstly, a Gentrification Potential Indicator for selecting the areas with the highest gentrification potential. Subsequently, a visual analysis allows us to understand the recent transformations of local street shops. Six trends that have been transforming local street shops were identified. These changes express the joint effect of commercial gentrification and super-diversity and show the particular character of the urban transformation that Santiago is undergoing and provide a different perspective for the study of gentrification in Santiago.",Gentrificación; gentrificación comercial; migración; superdiversidad; transformación urbana,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/54281/61228,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/54281/61722
38,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/55710,2020,42,Los planos de colonización de Cautín y Malleco (1916-1917): expresión de la morfología de la Araucanía,"The following work explores and highlights the significance of the cadastral colonization maps made in 1916 and 1917 for two provinces of Chile: Cautín and Malleco, respectively. These maps were the result of colonization planning initiated by the State of Chile during the second half of the nineteenth century, an exercise which sought to bring the two territories under national control. The maps are highly detailed and contain a substantial amount of data, and we propose that they offer considerable insight into the colonization process. We also posit that, although the area covered is extensive, a study of the two maps together would allow us to interpret the physical and spatial nature of the territorial interventions envisaged by the State and, in particular, offer insights into the intended north-south spatial structure of the region. Our methodological approach focuses on the morphology of the maps and involves a study of their drawn components, identification of any repeated configurations, tracing work, and examination of spatial relationships between components. A number of other documents and bibliographic references were also studied.",Araucanía; cartografía; colonización; morfología,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/55710/61716,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/55710/61727
39,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/56342,2020,43,"El rol del espacio público en el desarrollo urbano resiliente desde una perspectiva de la niñez: el caso de los cerros de Valparaíso, Chile","Public space plays an essential role in resilient urban development. The open space it provides and the ability to accommodate the population are two of their most crucial characteristics in this respect. Despite the preceding, public space and its functionality amid socio-natural disasters are usually not considered in risk planning and management. The child population, certainly among the most vulnerable, is equally invisible amid mitigation measures and post- catastrophe reconstruction. Thus, this article seeks to advance the understanding of children's perceptions of public space, focusing on the role it could play in resilient urban development. To this end, a comparative approach was used, based on three public areas located in the hills of the city of Valparaíso, a territory characterized by its vulnerability to urban fires and earthquakes. The methodology consisted of focus groups activities besides using creative, art-based methods to engage children in participatory workshops. Finally, the results show that in those public spaces where participatory design methodologies were used, children are more likely to understand them as shelters from socio-natural disasters.",Desarrollo urbano resiliente; desastres socio-naturales; espacio público; niñez; territorios vulnerables,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/56342/64152,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/56342/64642
40,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/57001,2020,43,"Una transformación urbana en la costa del Desierto de Atacama desde 1929: derivaciones de las visitas del presidente Carlos Ibáñez y los urbanistas Karl Brunner y Luis Muñoz Maluschka a Tocopilla, Chile","From a historical and anthropological methodology, the impact of President Carlos Ibáñez visit to Tocopilla in 1929 is described, contextualized and analyzed, followed by the visit of urban planners Karl Brunner and Luis Muñoz Maluschka. It is proposed that these visits were part of the inauguration of the modernization of the State and the restructuring of the public administration in an authoritarian context, a scenario that provided professionals with a prominent space for participation that led to projects of expansion and reorganizing projection of the cities through scientific rationality, as happened in Tocopilla, where, as a result of Ibáñez's visit, in addition to the development of the Guggenheim system, which meant an important contribution to the fiscal coffers, it was possible to manage the financing that he was looking for to project and restructure a city that experienced the urban and material asymmetries derived from mining capitalism. The projections of Brunner and Muñoz in Tocopilla were an innovative and unprecedented process, inaugurating a scientific planning that combined state policy, local policy, administrative restructuring (creation of the Municipal Directorate of Works) and the participation of prominent professionals who marked an organizational mark of the territory that impacts to the present.",Modernización; plan de ensanche; Tocopilla; urbanismo científico; visita presidencial,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/57001/64155,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/57001/64645
41,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/57090,2020,43,"Movilidad urbana y personas mayores en Santiago de Chile: el valor de integrar métodos de análisis, un estudio en el barrio San Eugenio","Demographic changes in Latin America, and especially in Chile, indicate that the population is becoming older: already in 2050, one out of four Latin Americans and one out of three Chileans will be older than 60. Among the elements that contribute to the wellbeing of the elderlies, mobility and accessibility play a fundamental role. Priorities set out for mobility planning and politics should reflect these aspects. Nonetheless, the traditional methods of transport planning in Chile are not able to adequately grasp the forms in which elderlies move and access urban opportunities. We discuss the value of integrating different methods of analysis to better represent the mobility of elderlies. Examining the mobility and accessibility behaviour of seniors in the neighbourhood of San Eugenio, in Santiago de Chile, the paper compares the results of interviews and household travel surveys, observing to what extent these contribute to the description of mobility and accessibility for the examined population. The results show the relevance of qualitative approaches that, at the neighbourhood scale, examine elderlies, considering that these methods detect mobility practices and accessibility patterns difficult to observe with more aggregate forms of analysis. The approach to elderly mobility allowed by qualitative tools allows considering the conditions for their adoption when planning mobility at neighbourhood and municipal scale.",Accesibilidad; movilidad cotidiana; personas mayores; planificación del transporte.,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/57090/64146,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/57090/64636
42,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/57095,2020,43,"Viajeros interurbanos en un contexto patrimonial ferroviario: evaluación cuantitativa del servicio Regional Victoria - Temuco, Chile","In epistemological terms, the railway is considered as a study object that allows multiple observations. On the one hand, its exclusive role is transporting, but on the other hand, its symbolic and material value for the inhabitants of urban and rural areas of the territories. This study analyzes the railway service valuation by its users regarding its significance in their daily activities. Using a quantitative methodological approach, railway passengers were contacted (n=224) to analyze their assessment using variables, such as railway operation, the reason for using the service, and valuation characteristics. Among the findings, analyzed based on particular variables, there is a distinct positive assessment of the service efficacy, the need to widen the services offered, and a close bond between the railway and local culture and family history. This is one of the factors affecting this choice of transportation from others.",Patrimonio ferroviario; transporte; viaje interurbano,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/57095/64148,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/57095/65370
43,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/57766,2020,43,"Urbanización neoliberal, tensiones y expectativas morales en la defensa del patrimonio: el caso del barrio Victoria, Santiago","The past three decades have seen the emergence of various conflicts against neoliberal urbanization processes, including disputes associated with the protection of heritage. The growing literature in this area has pointed out the disclosure of a form of democratic participation developed by the communities in defense of their neighborhood, which opposes the commercial logic that guides the evolution of our cities. In this article, we will discuss this argument through the analysis of the patrimonialization process of Victoria neighborhood in Santiago of Chile, a historical urban zone that articulates a residential identity with a commercial one, linked to leather crafting and footwear. Through an empirical analysis based on life story interviews with former residents and tenants, we will show that, behind neighborhood defense discourses, there are different expectations regarding how the city should be, namely, who could inhabit it and how they should do it. In some cases, these expectations entail the exclusion of actors from the definition of community and, in others, contribute to amplify the conflict. In this way, we intend to contribute to the literature that evaluates the democratic potential of conflicts linked to the defense of heritage.",Barrio Victoria; expectativas morales; patrimonio cultural inmaterial; urbanización neoliberal.,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/57766/64147,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/57766/64637
44,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/57868,2020,43,Resiliencia urbana frente a inundaciones fluviales en Chile: experiencias de San Fernando y Los Ángeles,"Understanding the attributes of the subsystems that make up the city and their potential in increasing resilience capacities is crucial for urban planning in areas exposed to natural hazards. Specifically, this article focuses on intermediate cities that are periodically affected by river floods in the central valley of Chile. In this regard, international experiences show that similar phenomena have a known rate of return and planned populated centres can take measures to adapt their urban system and live with them instead of just resisting them. However, little is known about the potential capabilities of critical equipment and its role as a recovery engine in emergency scenarios. To demonstrate this, this study examined the relationship between critical facilities and the use of open spaces with free access in the city, as attributes to increase urban resilience capacities against installed river floods, through two case studies: San Fernando and Los Angeles in Chile. The above, measured through an evaluation model designed by the authors. Consequently, the results obtained show that the location and coverage of these elements is essential to increase resilience.",Equipamiento crítico; inundaciones fluviales; resiliencia,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/57868/64153,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/57868/64643
45,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/54756,2021,44,Evaluación de la sostenibilidad de forma urbana en conjuntos de Vivienda social: dos casos en el sur de Chile,"Desde hace algunas décadas, la comprensión del uso de la tierra con servicios integrados y grupos socialmente mixtos se considera vital para soportar la naturaleza y las sociedades en armonía. Este artículo promueve la inclusión en la planificación de barrios, fomentando principios de forma urbana, hacia una calidad de vida sostenible. En Chile, con la creación del SERVIU, el sinhogarismo se resolvió mediante un abordaje cuantitativo de los programas de vivienda, promoviendo un proceso de expansión urbana rápida y exclusiva, generando segregación social y una sobre concentración de condiciones de vida precarias. Por el contrario, en 1960 el enfoque de la planificación se orientó hacia la planificación de barrios sostenibles bajo los programas CORVI, reconociendo principios morfológicos fundamentales. El objetivo de este artículo es explorar las condiciones espaciales y la calidad de vida en los barrios de los programas SERVIU y CORVI, mediante la evaluación de elementos de forma urbana. Los elementos por explorar son: accesibilidad a los servicios, comercio y recreación; vitalidad de los nodos sociales y comerciales; y diversidad en el uso del suelo y tipología de vivienda. Analizando casos de Reina Sofía Valdivia y Rahue Bajo 2 Osorno, evaluados a través de métodos de People Following (Talen, 2011), Gates and Snapshot (Vaughan, 2001) y Simpsons Diversity Index. Los resultados muestran que los programas CORVI incluyen morfología sostenible en su forma urbana, que inciden positivamente en la calidad de vida, a diferencia de los programas SERVIU.",CORVI; Calidad de vida del barrio; forma urbana; planificación local; vivienda social sostenible,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/54756/67468,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/54756/67971
46,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/55948,2021,44,"Desde la segregación a la exclusión residencial ¿Dónde están los nuevos hogares pobres (2000- 2017) de la ciudad de Santiago, Chile?","The subsidized social housing policy, widely applied during the 1990s in Santiago de Chile, formed a highly segregated popular periphery. Since 2000, the application of this instrument has decreased, which is interpreted as a movement of expulsion from social housing to the peri-urban area of the city. In this framework, this work analyzes the location of social housing built between 2000 and 2017 in the Metropolitan Region of Santiago, to identify patterns of expulsion, displacement, and / or segregation of the beneficiaries of this policy. Through a mixed strategy that combined analysis of secondary information, photointerpretation of satellite images, and interviews with the director of municipal works of peri-urban distrits, we conclude that: 1) there is no evidence of a process of massive displacement of households in social housing towards the peri-urban of the city after the 1990s, and 2) the production of social housing, both in the city of Santiago and in its peri-urban, is lower than the new housing requirements, increasing the housing deficit. It is concluded that the current scenario is one of exclusion of the new poor households from the Santiago housing market, rather than of displacement or increase in residential segregation.",Desigualdades territoriales; exclusión social; pobreza urbana; política de vivienda; segregación residencial,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/55948/67431,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/55948/67965
47,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/61157,2021,45,Modos de habitar periurbano en Santiago de Chile: megaproyectos residenciales cerrados y transformaciones en la vida cotidiana,"Santiago de Chile has experienced processes of urban expansion characterized by the proliferation of closed residential spaces in its metropolitan periphery. These mega real estate projects encompass large areas of land and urban-scale facilities, a new housing typology that aspires to be a city in itself. Despite the abundant literature in Latin America, in Chile there is little research that explores —from the voice of its own inhabitants— the relationship between this peri-urban residential product and the ways of living of its residents. Through an ethnographic approach based on participant observation sessions and semi-structured interviews, four dimensions are evidenced in which a group of residents has seen their ways of living transformed after arriving in a closed residential space on the metropolitan periphery of Santiago: 1) daily mobility; 2) sociability; 3) daily activities and access to services; 4) neighborhood coexistence and structuring of living. The classic visions of fear of crime and social distinction as engines of residential enclosure are stressed and it is concluded around the growing weight that real estate holdings acquire in the configuration of the peripheries and their modeling effects on the ways of inhabiting contemporary metropolises.",área metropolitana; modos de habitas; periurbanización; Santiago de Chile; urbanizaciones cerradas,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/61157/69100,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/61157/70114
48,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/61324,2021,45,"Configuración urbana favorable a la contaminación a nivel de suelo. Análisis del probable caso de los nuevos edificios en altura de la comuna de Estación Central, Chile","Between 2013 and 2018, building permits were granted to 80 towers of more than 20 floors in the district of Estación Central, in Santiago de Chile. This complex occupies 23.6 hectares and causes, to the south of them, a permanent shadow cone of 8,615,195.70 m3 at solar noon on June 22. As the concentration of polluting gases increases with cold, humidity and poor air circulation, the objective of this work was to know if urban conditions meet in this shadow cone to cause an increase in said concentration at ground level. For this, the shadow cone of the buildings, their continuity and distance relationships, the ventilation conditions, the presence of vegetation and the automotive fleet were studied in detail. A quantitative method was applied that combined observation and verification in the field; graphic and statistical analysis of existing documents and the elaboration of a three-dimensional model of the fragment under study. The research demonstrated the strong increase in shade, the decrease in tree vegetation and the increase in the automobile fleet in the commune. In addition, the existence of conditions that could be causing a decrease in air circulation in the shadow cone and an unfavorable orientation of the prevailing winds was verified.",cañón urbano; cono de sombra; contaminantes urbanos; edificación en altura; fragmento urbano; inversión térmica; parque automotriz; vegetación,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/61324/69077,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/61324/70111
49,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/61402,2021,45,Análisis de los criterios para definir áreas de integración urbana en Chile,"In Chile, different government and public actors have proposed several conditions that urban areas must fulfill to be destination of regulatory incentives for socially integrated housing projects. In this work, based on the state of the art of transport geography and accessibility, we critically analyze those proposed principles. Based on the simulation of these criteria in Santiago de Chile using open data and GIS tools, we evaluate whether these inputs are enough to ensure adequate accessibility to public transport and urban opportunities, in addition to satisfy an adequate load capacity for densification. The results show that the criteria analyzed consider accessibility to public transport and urban opportunities as exclusive dimensions and only from the territorial proximity or walking distance perspective. Moreover, the proposed standards do not adequately contemplate load capacity, considering only areas of influence and ignoring the public transport capacity. Based on this analysis, we make proposals and suggest guidelines that should be considered when defining areas for densification with social housing quotas.",accesibilidad; Chile; integración social; territorio; transporte público,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/61402/69103,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/61402/70121
50,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/61159,2022,46,Potenciales implicaciones en la aplicación metodológica del Design Thinking en procesos de diseño urbano. Análisis desde la experiencia del diseñador,"la metodología de Design Thinking en procesos de diseño urbano, como una herramienta procedimental útil para orientarlos de manera situada en el territorio y de forma innovadora frente a desafíos complejos, y que permite el aprendizaje durante el proceso mediante la acción reflexiva. El estudio se basa en el análisis de la experiencia de diseñadores y académicos involucrados en proyectos desarrollados en el marco del Magíster en Diseño de Ciudades Integradas (MDCI) de la Universidad Viña del Mar, Chile (2019-2020), quienes implementaron la metodología bajo la hipótesis de que esta es una herramienta innovadora en tres aspectos: la empatización, la iteración y la escalabilidad. La metodología de investigación es cualitativa del tipo fenomenológica, analiza las experiencias comunes y distintas de los profesionales. Estas se evaluaron mediante entrevistas grupales. El análisis de los datos se desplegó a través de métodos de codificación basados en la teoría fundamentada (Grounded Theory), identificando experiencias relevantes para el proceso de diseño urbano que promuevan la capacidad de innovación en proyectos de este tipo. Se identificaron nueve dimensiones de innovación relevantes, en tanto el Design Thinking 1) se enfoca en el proceso mismo y no necesariamente en el proyecto final, promoviendo el conocimiento situado mediante la experimentación basada en artefactos y experiencias; 2) origina interrogaciones constantes y el aprendizaje durante el proceso de iteración, situando al diseñador como un facilitador; 3) impulsa formas de gobernanza local para un problema específico, incorporando diversos enfoques experienciales a la hora de abordar el problema urbano.",Design Thinking; diseño urbano; innovación; metodología; teoría fundamentada,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/61159/70663,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/61159/74721
51,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/61468,2022,46,"Espacios urbanos de bordes intercomunales, ¿áreas de integración o desintegración metropolitana? El caso de la ciudad de Santiago de Chile","La ciudad de Santiago está compuesta por una mixtura de comunas. A través de una relectura de los conceptos de borde y distrito que Kevin Lynch describe en su ya clásico texto La imagen de la ciudad (1960), se indaga sobre los bordes intercomunales formales de los territorios comunales, con el fin de identificar sus principales características y averiguar cómo la espacialidad urbana (forma) puede modelar procesos sociales al interior de una metrópolis como Santiago de Chile. Para esto se utiliza información cuantitativa que permite caracterizar, desde el punto de vista socioeconómico, los límites intercomunales, contrastándolos con información cualitativa acerca de la percepción que poseen los habitantes sobre estos mismos límites. A partir del cruce de información, se identificaron desde bordes rígidos, precisos y elevados, hasta suaves, irregulares y bajos, los cuales podrían influir en fenómenos de fragmentación urbana, inequidad territorial y exclusión social. Indagar en estos espacios de bordes comunales permitió evaluar su aporte u obstrucción en el imaginario de lograr ciudades más integradas y equitativas.",Diseño urbano; equidad territorial; fragmentación socioterritorial; integración social,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/61468/70665,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/61468/74723
52,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/64872,2022,46,"Movilidad peatonal en Temuco, Chile: contribución de densidad y factores sociodemográficos","Caminar es el modo de desplazamiento más sostenible y apropiado en tiempos de pospandemia, especialmente, en las ciudades de tamaño medio. Sin embargo, la movilidad peatonal se ha reducido significativamente durante las últimas décadas en Temuco, Chile. A este respecto, el estudio tiene como objetivo examinar la contribución de factores sociodemográficos, de entorno familiar activo, de densidad de población y de la densidad residencial en la merma observada. Los factores mencionados se examinan en función del propósito que motiva los viajes a pie, aspecto que ha sido destacado en investigaciones anteriores que han abordado el tema. El estudio utilizó los resultados de la Encuesta Origen Destino 2013 (Secretaría de Planificación del Transporte [Sectra], 2014), en Temuco, relacionando datos con su localización a través de un Sistema de Información Geográfica (SIG). El análisis de las variables arrojó como resultado la correlación entre mayor movilidad peatonal y familias de bajos ingresos. En esa línea, se encontraron asociaciones entre una mayor movilidad peatonal y factores sociodemográficos, como la edad, género, disponibilidad de licencia de conducir y posesión de vehículos en el hogar, entre otros. Además, se hallaron igualmente relaciones con un entorno familiar activo y con la densidad residencial. Estos hallazgos pueden aportar contenidos a la actual discusión en política urbana, en especial, al identificar la conjugación de factores que inciden con mayor peso en el incremento de la caminata como forma de desplazamiento en la ciudad.",Ciudad sostenible; densidad residencial; entorno familiar activo; movilidad peatonal,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/64872/70662,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/64872/74720
53,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/68011,2023,48,Dinámicas de estratificación socioespacial en ciudades del norte y sur de Chile,"El análisis de la concentración de clases sociales en las ciudades ha estado vinculado tanto a los índices de segregación residencial, como a la discusión sobre los procesos de integración social de personas con distintas características. Sin embargo, esta forma de problematizar las desigualdades sociales esconde tres inconvenientes: primero, se asume que las diferencias importantes están marcadas por la posesión de bienes materiales, razón por la cual este tipo de variables son las más utilizadas para estudiar las desigualdades espaciales; en segundo lugar, se ignora el debate sobre los mecanismos de valor social que la ocupación desempeñada en el mercado laboral tiene para la atribución de bienestar social, material y simbólico en las sociedades contemporáneas; y, por último, no se contempla relacionalmente el análisis de otras dimensiones que condicionan la desigualdad, como el origen étnico y nacional. Considerando los modelos que observan los sistemas sociales de clase, el presente trabajo tiene por objetivo analizar las dinámicas de estratificación socioespacial de dos conurbaciones chilenas durante el período 2002-2017: Iquique-Alto Hospicio y Temuco-Padre Las Casas. A partir de un indicador de clase social y su relación estadística con el origen étnico y nacional, se describe la estructura socioespacial de ambos espacios. Los resultados indican que, si bien en ambas conurbaciones el origen étnico y nacional se relaciona con la condición de clase de un espacio determinado, en Temuco y Padre Las Casas esto es más severo. Estos resultados abren el debate respecto de las tensiones sociales en ciudades chilenas.",Clases sociales; etnia; nacionalidad; estrucura socioespacial; ciudad media,html,,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/68011/73377,https://revistaurbanismo.uchile.cl/index.php/RU/article/view/68011/74709
